tick,car_id,map_id,throttle,distance_delta,velocity,acceleration,lane_radius,relative_angle,slip_angle,angle_velocity,angle_acceleration,can_switch,lane_start,lane_end,bend_direction,piece_index,in_piece_distance,is_crashed
165,Thresh40,germany,0.25,2.409005231961359,2.409005231961359,0.0018570360824199383,60,0.0,0.0,0.0,0.0,0,0,0,1,3,44.83485383004634,0
166,Thresh40,germany,0.25,2.410825127322134,2.410825127322134,0.0018198953607750923,60,0.0,0.0,0.0,0.0,0,0,0,1,4,0.1217891535215827,0
167,Thresh40,germany,0.25,2.4126086247756917,2.4126086247756917,0.0017834974535575476,60,0.0,0.0,0.0,0.0,0,0,0,1,4,2.5343977782972744,0
168,Thresh40,germany,0.25,2.414356452280178,2.414356452280178,0.0017478275044862102,60,0.0,0.0,0.0,0.0,0,0,0,1,4,4.948754230577452,0
169,Thresh40,germany,0.25,2.4160693232345745,2.4160693232345745,0.0017128709543965392,60,0.0,0.0,0.0,0.0,0,0,0,1,4,7.364823553812027,0
170,Thresh40,germany,0.25,2.4177479367698833,2.4177479367698833,0.0016786135353088483,60,0.0,0.0,0.0,0.0,0,0,0,1,4,9.78257149058191,0
171,Thresh40,germany,0.25,2.4193929780344856,2.4193929780344856,0.0016450412646022983,60,0.0,0.0,0.0,0.0,0,0,0,1,4,12.201964468616396,0
172,Thresh40,germany,0.25,2.4210051184737953,2.4210051184737953,0.0016121404393096839,60,0.0,0.0,0.0,0.0,0,0,0,1,4,14.622969587090191,0
173,Thresh40,germany,0.25,2.4225850161043194,2.4225850161043194,0.0015798976305241297,60,0.0,0.0,0.0,0.0,0,0,0,1,4,17.04555460319451,0
174,Thresh40,germany,0.25,2.424133315782232,2.424133315782232,0.0015482996779123681,60,0.0,0.0,0.0,0.0,0,0,0,1,4,19.469687918976742,0
175,Thresh40,germany,0.25,2.42565064946659,2.42565064946659,0.0015173336843581353,60,0.0,0.0,0.0,0.0,0,0,0,1,4,21.895338568443332,0
176,Thresh40,germany,0.25,2.4271376364772586,2.4271376364772586,0.0014869870106686278,60,0.0,0.0,0.0,0.0,0,0,0,1,4,24.32247620492059,0
177,Thresh40,germany,0.25,2.4285948837477136,2.4285948837477136,0.001457247270455042,60,0.0,0.0,0.0,0.0,0,0,0,1,4,26.751071088668304,0
178,Thresh40,germany,0.25,2.430022986072757,2.430022986072757,0.0014281023250433122,60,0.0,0.0,0.0,0.0,0,0,0,1,4,29.18109407474106,0
179,Thresh40,germany,0.25,2.4314225263513016,2.4314225263513016,0.0013995402785447197,60,0.0,0.0,0.0,0.0,0,0,0,1,4,31.612516601092363,0
180,Thresh40,germany,0.25,2.4327940758242796,2.4327940758242796,0.0013715494729780175,60,0.0,0.0,0.0,0.0,0,0,0,1,4,34.04531067691664,0
181,Thresh40,germany,0.25,2.434138194307792,2.434138194307792,0.0013441184835123465,60,0.0,0.0,0.0,0.0,0,0,0,1,4,36.479448871224434,0
182,Thresh40,germany,0.25,2.4354554304216336,2.4354554304216336,0.0013172361138416022,60,0.0,0.0,0.0,0.0,0,0,0,1,4,38.91490430164607,0
183,Thresh40,germany,0.25,2.436746321813203,2.436746321813203,0.0012908913915694598,60,0.0,0.0,0.0,0.0,0,0,0,1,4,41.35165062345927,0
184,Thresh40,germany,0.25,2.4380113953769396,2.4380113953769396,0.0012650735637365074,60,0.0,0.0,0.0,0.0,0,0,0,1,4,43.78966201883621,0
185,Thresh40,germany,0.25,2.4392511674694006,2.4392511674694006,0.0012397720924610667,60,0.0,0.0,0.0,0.0,0,0,0,1,4,46.22891318630561,0
186,Thresh40,germany,0.25,2.440466144120009,2.440466144120009,0.0012149766506084347,inf,0.0,0.0,0.0,0.0,0,0,0,0,5,1.5454895265787272,0
187,Thresh40,germany,0.25,2.4416568212376113,2.4416568212376113,0.0011906771176022346,inf,0.0,0.0,0.0,0.0,0,0,0,0,5,3.9871463478163385,0
188,Thresh40,germany,0.25,2.4428236848128595,2.4428236848128595,0.0011668635752482004,inf,0.0,0.0,0.0,0.0,0,0,0,0,5,6.429970032629198,0
189,Thresh40,germany,0.25,2.443967211116602,2.443967211116602,0.0011435263037427035,inf,0.0,0.0,0.0,0.0,0,0,0,0,5,8.8739372437458,0
190,Thresh40,germany,0.25,2.4450878668942693,2.4450878668942693,0.0011206557776670678,inf,0.0,0.0,0.0,0.0,0,0,0,0,5,11.31902511064007,0
191,Thresh40,germany,0.25,2.4461861095563844,2.4461861095563844,0.001098242662115112,inf,0.0,0.0,0.0,0.0,0,0,0,0,5,13.765211220196454,0
192,Thresh40,germany,0.25,2.4472623873652584,2.4472623873652584,0.0010762778088739822,inf,0.0,0.0,0.0,0.0,0,0,0,0,5,16.212473607561712,0
193,Thresh40,germany,0.25,2.448317139617952,2.448317139617952,0.0010547522526938025,inf,0.0,0.0,0.0,0.0,0,0,0,0,5,18.660790747179664,0
194,Thresh40,germany,0.25,2.449350796825591,2.449350796825591,0.0010336572076390382,inf,0.0,0.0,0.0,0.0,0,0,0,0,5,21.110141544005256,0
195,Thresh40,germany,0.25,2.450363780889081,2.450363780889081,0.001012984063489597,inf,0.0,0.0,0.0,0.0,0,0,0,0,5,23.560505324894336,0
196,Thresh40,germany,0.25,2.451356505271299,2.451356505271299,0.000992724382218313,inf,0.0,0.0,0.0,0.0,0,0,0,0,5,26.011861830165635,0
197,Thresh40,germany,0.25,2.452329375165874,2.452329375165874,0.0009728698945750125,inf,0.0,0.0,0.0,0.0,0,0,0,0,5,28.46419120533151,0
198,Thresh40,germany,0.25,2.4532827876625554,2.4532827876625554,0.0009534124966812385,inf,0.0,0.0,0.0,0.0,0,0,0,0,5,30.917473992994065,0
199,Thresh40,germany,0.25,2.4542171319093065,2.4542171319093065,0.0009343442467510954,inf,0.0,0.0,0.0,0.0,0,0,0,0,5,33.37169112490337,0
200,Thresh40,germany,0.25,2.4551327892711186,2.4551327892711186,0.0009156573618120945,inf,0.0,0.0,0.0,0.0,0,0,0,0,5,35.82682391417449,0
201,Thresh40,germany,0.25,2.4560301334856973,2.4560301334856973,0.0008973442145787658,inf,0.0,0.0,0.0,0.0,0,0,0,0,5,38.28285404766019,0
202,Thresh40,germany,0.25,2.4569095308159845,2.4569095308159845,0.0008793973302871905,inf,0.0,0.0,0.0,0.0,0,0,0,0,5,40.73976357847617,0
203,Thresh40,germany,0.25,2.4577713401996633,2.4577713401996633,0.0008618093836787466,inf,0.0,0.0,0.0,0.0,0,0,0,0,5,43.197534918675835,0
204,Thresh40,germany,0.25,2.4586159133956684,2.4586159133956684,0.0008445731960051717,inf,0.0,0.0,0.0,0.0,0,0,0,0,5,45.6561508320715,0
205,Thresh40,germany,0.25,2.459443595127759,2.459443595127759,0.0008276817320904684,inf,0.0,0.0,0.0,0.0,0,0,0,0,5,48.11559442719926,0
206,Thresh40,germany,0.25,2.460254723225198,2.460254723225198,0.0008111280974389956,40,-0.0,0.0,0.0,0.0,0,0,0,-1,6,0.5758491504244603,0
207,Thresh40,germany,1.0,2.4610496287606964,2.4610496287606964,0.0007949055354985468,40,-0.0,0.0,0.0,0.0,0,0,0,-1,6,3.0368987791851567,0
208,Thresh40,germany,1.0,2.6118286361854826,2.6118286361854826,0.15077900742478612,40,-0.0,0.0,0.0,0.0,0,0,0,-1,6,5.648727415370639,0
209,Thresh40,germany,1.0,2.759592063461773,2.759592063461773,0.14776342727629066,40,-0.0,0.0,0.0,0.0,0,0,0,-1,6,8.408319478832412,0
210,Thresh40,germany,1.0,2.904400222192537,2.904400222192537,0.14480815873076391,40,-0.0,0.0,0.0,0.0,0,0,0,-1,6,11.31271970102495,0
211,Thresh40,germany,1.0,3.046312217748687,3.046312217748687,0.14191199555614986,40,-0.0,0.0,0.0,0.0,0,0,0,-1,6,14.359031918773637,0
212,Thresh40,germany,1.0,3.1853859733937124,3.1853859733937124,0.13907375564502544,40,-0.0,0.0,0.0,0.0,0,0,0,-1,6,17.54441789216735,0
213,Thresh40,germany,1.0,3.321678253925839,3.321678253925839,0.1362922805321265,40,-0.0,0.0,0.0,0.0,0,0,0,-1,6,20.866096146093188,0
214,Thresh40,germany,1.0,3.4552446888473227,3.4552446888473227,0.1335664349214838,40,-0.0,0.0,0.0,0.0,0,0,0,-1,6,24.32134083494051,0
215,Thresh40,germany,1.0,3.586139795070377,3.586139795070377,0.13089510622305411,40,-0.0,0.0,0.0,0.0,0,0,0,-1,6,27.907480630010888,0
216,Thresh40,germany,1.0,3.714416999168968,3.714416999168968,0.1282772040985911,40,0.0025352697520034904,-0.0025352697520034904,-0.0025352697520034904,-0.0025352697520034904,0,0,0,-1,7,0.2059710932819243,0
217,Thresh40,germany,1.0,3.8401286591855888,3.8401286591855888,0.12571166001662082,40,0.047384843929875756,-0.047384843929875756,-0.04484957417787226,-0.04231430442586877,0,0,0,-1,7,4.046099752467513,0
