tick,car_id,map_id,throttle,distance_delta,velocity,acceleration,lane_radius,slip_angle,lane_start,lane_end,piece_index,in_piece_distance,is_crashed
108,KeimolaAccelerator2,keimola,0.1,0.8871721857735224,0.8871721857735224,0.002302608453597088,inf,0.0,0,0,0,64.52856289709723,FIXME
109,KeimolaAccelerator2,keimola,0.1,0.8894287420580582,0.8894287420580582,0.0022565562845358045,inf,0.0,0,0,0,65.41799163915529,FIXME
110,KeimolaAccelerator2,keimola,0.1,0.8916401672168917,0.8916401672168917,0.0022114251588334355,inf,0.0,0,0,0,66.30963180637218,FIXME
111,KeimolaAccelerator2,keimola,0.1,0.8938073638725541,0.8938073638725541,0.002167196655662451,inf,0.0,0,0,0,67.20343917024474,FIXME
112,KeimolaAccelerator2,keimola,0.1,0.8959312165951019,0.8959312165951019,0.002123852722547781,inf,0.0,0,0,0,68.09937038683984,FIXME
113,KeimolaAccelerator2,keimola,0.1,0.8980125922631998,0.8980125922631998,0.0020813756680979623,inf,0.0,0,0,0,68.99738297910304,FIXME
114,KeimolaAccelerator2,keimola,0.1,0.9000523404179432,0.9000523404179432,0.0020397481547433927,inf,0.0,0,0,0,69.89743531952098,FIXME
115,KeimolaAccelerator2,keimola,0.1,0.9020512936095741,0.9020512936095741,0.0019989531916309033,inf,0.0,0,0,0,70.79948661313055,FIXME
116,KeimolaAccelerator2,keimola,0.1,0.9040102677373909,0.9040102677373909,0.0019589741278167594,inf,0.0,0,0,0,71.70349688086795,FIXME
117,KeimolaAccelerator2,keimola,0.1,0.9059300623826374,0.9059300623826374,0.0019197946452464976,inf,0.0,0,0,0,72.60942694325058,FIXME
118,KeimolaAccelerator2,keimola,0.1,0.9078114611349832,0.9078114611349832,0.0018813987523458309,inf,0.0,0,0,0,73.51723840438557,FIXME
119,KeimolaAccelerator2,keimola,0.1,0.9096552319122821,0.9096552319122821,0.0018437707772989143,inf,0.0,0,0,0,74.42689363629785,FIXME
120,KeimolaAccelerator2,keimola,0.1,0.9114621272740493,0.9114621272740493,0.0018068953617671468,inf,0.0,0,0,0,75.3383557635719,FIXME
121,KeimolaAccelerator2,keimola,0.1,0.9132328847285578,0.9132328847285578,0.001770757454508498,inf,0.0,0,0,0,76.25158864830046,FIXME
122,KeimolaAccelerator2,keimola,0.1,0.9149682270339952,0.9149682270339952,0.0017353423054373707,inf,0.0,0,0,0,77.16655687533445,FIXME
123,KeimolaAccelerator2,keimola,0.1,0.9166688624933101,0.9166688624933101,0.0017006354593149808,inf,0.0,0,0,0,78.08322573782776,FIXME
124,KeimolaAccelerator2,keimola,0.1,0.9183354852434462,0.9183354852434462,0.0016666227501360709,inf,0.0,0,0,0,79.0015612230712,FIXME
125,KeimolaAccelerator2,keimola,0.1,0.9199687755385781,0.9199687755385781,0.0016332902951319284,inf,0.0,0,0,0,79.92152999860978,FIXME
126,KeimolaAccelerator2,keimola,0.1,0.9215694000278063,0.9215694000278063,0.001600624489228153,inf,0.0,0,0,0,80.84309939863759,FIXME
127,KeimolaAccelerator2,keimola,0.1,0.9231380120272519,0.9231380120272519,0.0015686119994455794,inf,0.0,0,0,0,81.76623741066484,FIXME
128,KeimolaAccelerator2,keimola,0.1,0.9246752517867094,0.9246752517867094,0.0015372397594575204,inf,0.0,0,0,0,82.69091266245155,FIXME
129,KeimolaAccelerator2,keimola,0.1,0.9261817467509701,0.9261817467509701,0.0015064949642606962,inf,0.0,0,0,0,83.61709440920252,FIXME
130,KeimolaAccelerator2,keimola,0.1,0.9276581118159442,0.9276581118159442,0.0014763650649740612,inf,0.0,0,0,0,84.54475252101847,FIXME
131,KeimolaAccelerator2,keimola,0.1,0.9291049495796244,0.9291049495796244,0.0014468377636802643,inf,0.0,0,0,0,85.47385747059809,FIXME
132,KeimolaAccelerator2,keimola,0.1,0.9305228505880336,0.9305228505880336,0.001417901008409217,inf,0.0,0,0,0,86.40438032118612,FIXME
133,KeimolaAccelerator2,keimola,0.1,0.9319123935762832,0.9319123935762832,0.0013895429882495591,inf,0.0,0,0,0,87.33629271476241,FIXME
134,KeimolaAccelerator2,keimola,0.1,0.9332741457047575,0.9332741457047575,0.0013617521284743361,inf,0.0,0,0,0,88.26956686046717,FIXME
135,KeimolaAccelerator2,keimola,0.1,0.9346086627906516,0.9346086627906516,0.0013345170858940492,inf,0.0,0,0,0,89.20417552325782,FIXME
136,KeimolaAccelerator2,keimola,0.1,0.9359164895348471,0.9359164895348471,0.001307826744195495,inf,0.0,0,0,0,90.14009201279266,FIXME
137,KeimolaAccelerator2,keimola,0.1,0.9371981597441419,0.9371981597441419,0.0012816702092948162,inf,0.0,0,0,0,91.0772901725368,FIXME
138,KeimolaAccelerator2,keimola,0.1,0.9384541965492588,0.9384541965492588,0.001256036805116878,inf,0.0,0,0,0,92.01574436908606,FIXME
139,KeimolaAccelerator2,keimola,0.1,0.9396851126182781,0.9396851126182781,0.0012309160690193721,inf,0.0,0,0,0,92.95542948170434,FIXME
140,KeimolaAccelerator2,keimola,0.1,0.9408914103659072,0.9408914103659072,0.001206297747629037,inf,0.0,0,0,0,93.89632089207025,FIXME
141,KeimolaAccelerator2,keimola,0.1,0.9420735821585993,0.9420735821585993,0.0011821717926920883,inf,0.0,0,0,0,94.83839447422885,FIXME
142,KeimolaAccelerator2,keimola,0.1,0.9432321105154244,0.9432321105154244,0.0011585283568251725,inf,0.0,0,0,0,95.78162658474427,FIXME
143,KeimolaAccelerator2,keimola,0.1,0.9443674683051171,0.9443674683051171,0.0011353577896926481,inf,0.0,0,0,0,96.72599405304939,FIXME
144,KeimolaAccelerator2,keimola,0.1,0.9454801189390167,0.9454801189390167,0.0011126506338996478,inf,0.0,0,0,0,97.67147417198841,FIXME
145,KeimolaAccelerator2,keimola,0.1,0.9465705165602287,0.9465705165602287,0.0010903976212119915,inf,0.0,0,0,0,98.61804468854864,FIXME
146,KeimolaAccelerator2,keimola,0.1,0.9476391062290332,0.9476391062290332,0.0010685896688045204,inf,0.0,0,0,0,99.56568379477767,FIXME
147,KeimolaAccelerator2,keimola,0.1,0.9486863241044432,0.9486863241044432,0.001047217875409956,inf,0.0,0,0,1,0.5143701188821126,FIXME
148,KeimolaAccelerator2,keimola,0.1,0.9497125976223582,0.9497125976223582,0.0010262735179149551,inf,0.0,0,0,1,1.4640827165044707,FIXME
149,KeimolaAccelerator2,keimola,0.1,0.9507183456699111,0.9507183456699111,0.0010057480475529346,inf,0.0,0,0,1,2.414801062174382,FIXME
150,KeimolaAccelerator2,keimola,0.1,0.9517039787565125,0.9517039787565125,0.0009856330866013785,inf,0.0,0,0,1,3.3665050409308943,FIXME
151,KeimolaAccelerator2,keimola,0.1,0.952669899181382,0.952669899181382,0.0009659204248695374,inf,0.0,0,0,1,4.319174940112276,FIXME
152,KeimolaAccelerator2,keimola,0.1,0.9536165011977547,0.9536165011977547,0.0009466020163726441,inf,0.0,0,0,1,5.272791441310031,FIXME
153,KeimolaAccelerator2,keimola,0.1,0.9545441711737999,0.9545441711737999,0.000927669976045209,inf,0.0,0,0,1,6.227335612483831,FIXME
154,KeimolaAccelerator2,keimola,0.1,0.9554532877503235,0.9554532877503235,0.0009091165765235942,inf,0.0,0,0,1,7.182788900234154,FIXME
155,KeimolaAccelerator2,keimola,0.1,0.9563442219953178,0.9563442219953178,0.0008909342449943125,inf,0.0,0,0,1,8.139133122229472,FIXME
156,KeimolaAccelerator2,keimola,0.1,0.9572173375554112,0.9572173375554112,0.000873115560093396,inf,0.0,0,0,1,9.096350459784883,FIXME
157,KeimolaAccelerator2,keimola,0.1,0.9580729908043022,0.9580729908043022,0.0008556532488910307,inf,0.0,0,0,1,10.054423450589185,FIXME
158,KeimolaAccelerator2,keimola,0.1,0.9589115309882157,0.9589115309882157,0.0008385401839134943,inf,0.0,0,0,1,11.013334981577401,FIXME
159,KeimolaAccelerator2,keimola,0.1,0.9597333003684518,0.9597333003684518,0.0008217693802361481,inf,0.0,0,0,1,11.973068281945853,FIXME
160,KeimolaAccelerator2,keimola,0.1,0.9605386343610824,0.9605386343610824,0.000805333992630608,inf,0.0,0,0,1,12.933606916306935,FIXME
161,KeimolaAccelerator2,keimola,0.1,0.9613278616738619,0.9613278616738619,0.0007892273127794169,inf,0.0,0,0,1,13.894934777980797,FIXME
162,KeimolaAccelerator2,keimola,0.1,0.9621013044403846,0.9621013044403846,0.0007734427665226917,inf,0.0,0,0,1,14.857036082421182,FIXME
163,KeimolaAccelerator2,keimola,0.1,0.9628592783515764,0.9628592783515764,0.0007579739111918116,inf,0.0,0,0,1,15.819895360772758,FIXME
164,KeimolaAccelerator2,keimola,0.1,0.9636020927845443,0.9636020927845443,0.0007428144329679753,inf,0.0,0,0,1,16.783497453557302,FIXME
165,KeimolaAccelerator2,keimola,0.1,0.9643300509288544,0.9643300509288544,0.0007279581443100369,inf,0.0,0,0,1,17.747827504486157,FIXME
166,KeimolaAccelerator2,keimola,0.1,0.9650434499102758,0.9650434499102758,0.0007133989814214203,inf,0.0,0,0,1,18.712870954396433,FIXME
167,KeimolaAccelerator2,keimola,0.1,0.965742580912071,0.965742580912071,0.0006991310017951946,inf,0.0,0,0,1,19.678613535308504,FIXME
168,KeimolaAccelerator2,keimola,0.1,0.9664277292938301,0.9664277292938301,0.0006851483817591486,inf,0.0,0,0,1,20.645041264602334,FIXME
169,KeimolaAccelerator2,keimola,0.1,0.967099174707954,0.967099174707954,0.0006714454141238946,inf,0.0,0,0,1,21.612140439310288,FIXME
170,KeimolaAccelerator2,keimola,0.1,0.9677571912137957,0.9677571912137957,0.0006580165058416299,inf,0.0,0,0,1,22.579897630524083,FIXME
171,KeimolaAccelerator2,keimola,0.1,0.9684020473895174,0.9684020473895174,0.0006448561757217419,inf,0.0,0,0,1,23.5482996779136,FIXME
172,KeimolaAccelerator2,keimola,0.1,0.9690340064417278,0.9690340064417278,0.0006319590522103624,inf,0.0,0,0,1,24.51733368435533,FIXME
173,KeimolaAccelerator2,keimola,0.1,0.9696533263128941,0.9696533263128941,0.0006193198711663683,inf,0.0,0,0,1,25.486987010668223,FIXME
174,KeimolaAccelerator2,keimola,0.1,0.9702602597866345,0.9702602597866345,0.000606933473740412,inf,0.0,0,0,1,26.457247270454857,FIXME
175,KeimolaAccelerator2,keimola,0.1,0.9708550545909027,0.9708550545909027,0.0005947948042681617,inf,0.0,0,0,1,27.42810232504576,FIXME
176,KeimolaAccelerator2,keimola,0.1,0.971437953499084,0.971437953499084,0.0005828989081813063,inf,0.0,0,0,1,28.399540278544844,FIXME
177,KeimolaAccelerator2,keimola,0.1,0.972009194429102,0.972009194429102,0.0005712409300180354,inf,0.0,0,0,1,29.371549472973946,FIXME
178,KeimolaAccelerator2,keimola,0.1,0.9725690105405214,0.9725690105405214,0.000559816111419309,inf,0.0,0,0,1,30.344118483514467,FIXME
179,KeimolaAccelerator2,keimola,0.1,0.9731176303297104,0.9731176303297104,0.0005486197891890754,inf,0.0,0,0,1,31.317236113844178,FIXME
