map_id,tick,car,throttle,switch_lane,velocity_x,velocity_y,coord_x,coord_y,angle,angle_offset,lap,piece_id,piece_pos,lane_start,lane_end,is_crashed,velocity
BYAW0P3YPS31LXW035Y7,1678,python_unmodified_red,,,0.8802297323560798,4.921909753162499,73.38043557741756,-196.98487346850337,270.0,0.0,2,12,32.77028497428911,0,0,,
BYAW0P3YPS31LXW035Y7,1679,python_unmodified_red,,,0.8802297323560798,4.921909753162499,68.38043557741759,-196.98487346850337,270.0,0.0,2,12,37.77028497428909,0,0,,
BYAW0P3YPS31LXW035Y7,1680,python_unmodified_red,,,0.8802297323560798,4.921909753162499,63.3804355774176,-196.98487346850337,270.0,0.0,2,12,42.77028497428907,0,0,,
BYAW0P3YPS31LXW035Y7,1681,python_unmodified_red,,,0.8802297323560798,4.921909753162499,58.38043557741762,-196.98487346850337,270.0,0.0,2,12,47.77028497428905,0,0,,
BYAW0P3YPS31LXW035Y7,1682,python_unmodified_red,,,0.8802297323560798,4.921909753162499,53.38043557741764,-196.98487346850337,270.0,0.0,2,12,52.77028497428903,0,0,,
BYAW0P3YPS31LXW035Y7,1683,python_unmodified_red,,,0.8802297323560798,4.921909753162499,48.38043557741766,-196.98487346850337,270.0,0.0,2,12,57.770284974289005,0,0,,
BYAW0P3YPS31LXW035Y7,1684,python_unmodified_red,,,0.8802297323560798,4.921909753162499,43.380435577417686,-196.98487346850337,270.0,0.0,2,12,62.770284974288984,0,0,,
BYAW0P3YPS31LXW035Y7,1685,python_unmodified_red,,,0.8802297323560798,4.921909753162499,38.380435577417714,-196.98487346850337,270.0,0.0,2,12,67.77028497428896,0,0,,
BYAW0P3YPS31LXW035Y7,1686,python_unmodified_red,,,0.8802297323560798,4.921909753162499,33.38043557741774,-196.98487346850337,270.0,0.0,2,12,72.77028497428893,0,0,,
BYAW0P3YPS31LXW035Y7,1687,python_unmodified_red,,,0.8802297323560798,4.921909753162499,28.38043557741777,-196.98487346850337,270.0,0.0,2,12,77.7702849742889,0,0,,
BYAW0P3YPS31LXW035Y7,1688,python_unmodified_red,,,0.8802297323560798,4.921909753162499,23.3804355774178,-196.98487346850337,270.0,0.0,2,12,82.77028497428887,0,0,,
